id,jaccard_1,jaccard_10,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,max_jaccard,mean_jaccard,similar_1,similar_10,similar_2,similar_3,similar_4,similar_5,similar_6,similar_7,similar_8,similar_9
22f3000087,0.2890625,0.109375,0.203125,0.171875,0.1484375,0.1484375,0.1484375,0.125,0.125,0.109375,0.2890625,0.1578125,23f2002364,23f2000934,23f2005014,22f2001193,23f3001345,22f2000517,23f2003894,23f2004165,23f2005504,24f1001336
22f3000130,0.640625,0.1171875,0.4765625,0.140625,0.125,0.125,0.125,0.125,0.125,0.1171875,0.640625,0.21171875,23f1001050,21f1001238,21f2000168,21f2000753,23f2003111,23f2004165,23f2000934,22f3001652,22f1000952,24f1001336
22f3000182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f3000448,22f1001645,23f1000965,22f1001834,22f2001347,22f1001210,23f3001129,22f3000263,22f3001192,23f1002688
22f3000190,0.1640625,0.1328125,0.1640625,0.1640625,0.1484375,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.1640625,0.14609375,21f1001238,23f2003662,23f1001245,22f3001953,23f2001030,22f1001615,22f3000745,23f1000726,23f3002560,23f2001908
22f3000232,1.0,0.3046875,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3046875,1.0,0.3796875,23f3001322,22f3002336,23f3001345,23f2001033,22f3000364,23f2003894,23f3003763,22f1001602,22f2000445,22f2000517
22f3000263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,24f1001283,23f3001129,22f3001192,23f1002688,23f1001901,22f3000695,22f1001105,23f2003415,22f3001059
22f3000312,0.171875,0.1484375,0.15625,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.171875,0.15390625,23f2005504,23f2003700,23f3003749,22f3001652,22f3002336,21f3000328,24f1001336,23f1000996,23f2005021,23f2005597
22f3000313,0.109375,0.1015625,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.109375,0.10546875,23f1002850,22f2001246,22f1000653,23f1001947,22ds2000111,23f1000966,22f1001595,22f1001615,22f3000745,23f1001173
22f3000344,0.0703125,0.046875,0.0703125,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.0703125,0.05625,23f2004165,24ds2000109,21f1004929,21f3001800,23f2002364,23f2005504,23f2003700,24ds1000075,22f1000693,22f3002354
22f3000350,0.1484375,0.1171875,0.1484375,0.1484375,0.1484375,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.1484375,0.13828125,23f3001345,23f2005597,23f2003894,22f1001602,22f2000445,22f2000517,21f1006373,23f3003749,22f3002336,21f3000328
22f3000364,1.0,0.71875,1.0,0.9921875,0.9921875,0.9765625,0.921875,0.8515625,0.796875,0.7734375,1.0,0.90234375,23f2001033,23ds3000059,23f2003894,23f3001345,22f2000445,22f1001602,22f2000517,23f1000629,23f3003763,22f3002336
22f3000398,0.234375,0.1640625,0.1796875,0.171875,0.171875,0.171875,0.171875,0.1640625,0.1640625,0.1640625,0.234375,0.17578125,23f1001585,22f2001347,24ds2000122,23f1001316,22f1001626,21f2000168,22f3003055,22f3002811,21f1000330,22f1001834
22f3000400,1.0,0.1875,0.2265625,0.21875,0.21875,0.21875,0.2109375,0.1953125,0.1953125,0.1875,1.0,0.2859375,23f1001418,23f3002347,22f3000983,23f1000996,22f3001953,23f2003700,21f1001238,23f2002936,22f3002336,22f2000169
22f3000448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23f1000965,23f1003100,22f1001834,22f2001347,22f1001210,23f3001129,22f3000263,22f3001192,23f1002688,22f1001645
22f3000452,0.9453125,0.6484375,0.9453125,0.9453125,0.9453125,0.8359375,0.7421875,0.703125,0.703125,0.6796875,0.9453125,0.809375,21f1006244,23f3001345,23f2005597,22f2001730,23f1002480,22f1001738,23f2002351,22ds3000122,21f3000517,22f3000817
22f3000545,0.09375,0.0625,0.0859375,0.0703125,0.0703125,0.0703125,0.0703125,0.0625,0.0625,0.0625,0.09375,0.07109375,21f3001934,23f2004225,21f2000168,23f1002330,23f2005014,22f3000130,24ds2000130,23f2002364,23f1002049,21f1001238
22f3000612,0.9921875,0.109375,0.9921875,0.9921875,0.125,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.9921875,0.378125,22f3001318,22f3001652,23f1002973,22f2000625,22f2000169,23f3003749,22f3000703,21f3000328,24f1001336,21f1006373
22f3000626,0.4140625,0.3828125,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.390625,0.4140625,0.403125,23f3003763,23f2002351,23f3001345,23f2001033,22f3000364,23f2003894,22f1001602,22f2000445,22ds3000122,22f3002336
22f3000653,0.984375,0.15625,0.96875,0.3125,0.2421875,0.234375,0.1640625,0.1640625,0.15625,0.15625,0.984375,0.35390625,23f1001758,21f3002925,22f2001661,22f3003067,23ds3000067,23f1002967,23f2002351,22f2000169,22f3001732,21f3000105
22f3000695,1.0,0.953125,1.0,1.0,0.9921875,0.9921875,0.9765625,0.96875,0.953125,0.953125,1.0,0.97890625,22f3001192,22f2000854,23f2003415,23f1001050,23f2004225,22f3001738,21f1000330,23f2005059,22f1001626,23f3001470
22f3000703,0.453125,0.1640625,0.453125,0.453125,0.4296875,0.421875,0.34375,0.171875,0.1640625,0.1640625,0.453125,0.321875,23f3001345,22f2000945,22f2000517,23f2003894,23f3003749,21f1006373,23f1002687,23f2000934,23f2004527,22f3001953
22f3000721,1.0,0.1796875,0.203125,0.1953125,0.1875,0.1875,0.1875,0.1875,0.1796875,0.1796875,1.0,0.26875,23f1000024,22f3000364,21f3002488,23f1001545,23f3004372,22f3002614,22f3000703,23f1000629,23f3001345,23f2001033
22f3000745,1.0,0.1640625,1.0,0.1953125,0.1875,0.1796875,0.1796875,0.171875,0.171875,0.1640625,1.0,0.34140625,22f1001615,23f1000966,23f1000726,23f2004671,23f2001030,23f3002560,22f3001415,23f2002936,23f1000024,21f3002276
22f3000757,0.15625,0.1328125,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.15625,0.14296875,21f1001238,23f2002904,22f3001415,22f3001519,22f3002199,23f2000934,22f3001953,23f2005698,23f2001366,23f3003749
22f3000797,1.0,0.9921875,1.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,1.0,0.99375,23f2004225,21f2000717,22f3001738,22f1001834,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100
22f3000803,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,23f3001345,22f2001075,23f2001033,22f3000364,22f2000517,21f1001238,23f2003894,22f3002614,22f1001602,22f2000445
22f3000813,0.15625,0.0546875,0.078125,0.0703125,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.15625,0.0703125,24ds1000075,23f2003700,22f1000522,23f2004625,23f1002374,24ds2000109,21f1004929,22f1000693,23f2004527,22f3002354
22f3000814,0.1484375,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.1484375,0.14140625,21f1003657,23f2005698,23f2005121,22f3001485,23f2002936,23f1000996,22f3000983,22f3002174,23f2003700,24f1000142
22f3000817,0.75,0.6328125,0.734375,0.734375,0.734375,0.734375,0.6484375,0.640625,0.6328125,0.6328125,0.75,0.6875,22f1001738,23f2003894,21f1006244,23f2005597,22f2001730,23f1002480,22ds3000122,23f1000629,23f2001033,22f3000364
22f3000823,0.09375,0.078125,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.078125,0.09375,0.0859375,22ds2000111,22f3001652,23f1000966,22f1001853,22f3001119,23f2002904,23ds3000136,22f1000493,23f3004354,23f3002560
22f3000852,0.125,0.1015625,0.1171875,0.1171875,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.125,0.10703125,23f2001005,21f1001238,22f2000169,24ds2000136,23f2001030,21f1002851,22f3001732,23f3001345,23f1002330,23f2001366
22f3000853,0.0859375,0.0703125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0859375,0.07421875,23f2003845,22f3000545,23f3002347,23ds3000136,22f1000493,21f3002090,23f1002049,23f2002904,22f3000130,23f2005504
22f3000892,0.4375,0.2578125,0.3203125,0.3203125,0.2890625,0.265625,0.265625,0.265625,0.265625,0.265625,0.4375,0.2953125,23f1002687,22f2000517,23f3003749,21f3000328,22f3002336,22f2000169,23f3001345,23f2003894,22f1001602,22f2000445
22f3000936,0.0859375,0.078125,0.0859375,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0859375,0.0796875,21f2001230,21f3002711,23f2003845,23f2002351,23f2000819,22f3001732,22f1001680,23f2004328,23f2004527,23f2003412
22f3000942,1.0,0.0859375,0.1015625,0.1015625,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,1.0,0.18125,22f3000344,22f1000213,22f3000087,23f2001455,23f1002330,23f2000934,23f2001127,22f3001180,22f3000817,23f1001535
22f3000954,0.171875,0.140625,0.15625,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.140625,0.171875,0.14765625,22f3003067,23ds3000211,21f1004929,23f2002351,22f3002119,21f2000854,21f1006244,22f3001732,23f1003099,23f2004165
22f3000966,1.0,0.3125,0.328125,0.3203125,0.3203125,0.3203125,0.3125,0.3125,0.3125,0.3125,1.0,0.38515625,22f3001566,22f3000695,21f2000168,21f1000330,23f2004225,22f3001738,23f3001129,22f3001192,23f1002688,23f1001901
22f3000983,0.9453125,0.1328125,0.2734375,0.1640625,0.1640625,0.15625,0.15625,0.1484375,0.140625,0.140625,0.9453125,0.2421875,23f2003700,22f3002354,21f1004929,21f3001800,23f2005698,23f2000934,23f2005504,23f2002364,23f2001030,23f1002374
22f3001023,0.46875,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.46875,0.4546875,22f2000854,23f1003100,21f1000330,22f1001834,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,22f3002200
22f3001028,0.25,0.1953125,0.21875,0.21875,0.21875,0.21875,0.21875,0.2109375,0.2109375,0.1953125,0.25,0.215625,23f2004671,23f1000966,23f1002374,23f2000362,23f1000996,22f3000983,23f2003700,21f1003657,21f2000753,21f2000584
22f3001059,1.0,0.953125,1.0,1.0,1.0,1.0,0.9921875,0.9921875,0.9765625,0.96875,1.0,0.98828125,22f3001192,22f1001626,23f1002688,22f3000695,23f2003415,23f1001050,23f2004225,22f3001738,21f1000330,23f2005059
22f3001119,0.15625,0.109375,0.140625,0.140625,0.140625,0.140625,0.140625,0.1328125,0.1171875,0.109375,0.15625,0.1328125,21f2000168,21f3001800,23f2004165,23f2002364,22f3001652,22f3000983,23f2003700,23f2001566,24ds2000136,23f2000934
22f3001138,0.0703125,0.046875,0.0703125,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.0703125,0.05703125,24ds2000109,22f1000472,22f3003121,23f2003803,22f1001807,21f2001136,22f2000774,22f1000952,23f1001293,21f3002088
22f3001142,0.1484375,0.1328125,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.1328125,0.1484375,0.14375,21f3003136,21f3002090,23f2000934,23f2003747,22f2000902,21f3002925,23f2002904,21f1006373,22f3002336,22f2000931
22f3001180,0.734375,0.1796875,0.734375,0.734375,0.734375,0.296875,0.25,0.25,0.1953125,0.1796875,0.734375,0.42890625,22f2001661,21f3002925,23f1000602,23f1001758,22f3000653,22f3003067,23f1002967,23ds3000067,22f2000169,22f3001732
22f3001191,0.15625,0.125,0.15625,0.140625,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.15625,0.13984375,23f2000934,23f1001418,22f3000983,23f1000996,21f1001238,22f1001144,23f2003700,23f2002936,23f2001908,23f1000966
22f3001192,1.0,0.1328125,0.9921875,0.9921875,0.640625,0.6015625,0.1640625,0.140625,0.140625,0.1328125,1.0,0.49375,23f1001050,22f3001119,23f2004225,22f3001738,22f3000130,21f2000168,23f2004165,24f1001336,22f1000493,22f3001652
22f3001210,0.1484375,0.078125,0.140625,0.1328125,0.1328125,0.125,0.109375,0.0859375,0.0859375,0.078125,0.1484375,0.11171875,23f2005504,22f3002354,23f2003700,21f1004929,22f1000522,23f2005698,23f1002374,21f3001800,23f2004527,22f1000693
22f3001248,0.1875,0.1484375,0.171875,0.1640625,0.1640625,0.15625,0.15625,0.15625,0.15625,0.1484375,0.1875,0.1609375,23f1002330,22f3000817,23f2005021,23f2005076,22f3001028,23f1000996,21f2000753,22f3000983,23f2003700,23ds3000079
22f3001252,0.765625,0.078125,0.09375,0.0859375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.765625,0.15078125,23ds1000051,21f3002488,23f1001747,23f2000934,21f3001666,23f1001535,23f1002330,23f2004165,22f3003067,23f2005504
22f3001268,0.8046875,0.09375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.8046875,0.17109375,22f3002796,23f2003894,23f2000934,23f1000966,22f3001732,23f2004165,22f2000517,22f1000493,23f3001345,23f2002904
22f3001318,1.0,0.109375,1.0,0.125,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,1.0,0.29140625,23f1002973,22f3002336,22f2000625,22f2000169,23f3003749,22f3000703,21f3000328,24f1001336,21f1006373,22f3001652
22f3001321,0.1328125,0.1171875,0.1328125,0.1328125,0.125,0.125,0.125,0.125,0.125,0.1171875,0.1328125,0.12578125,22ds2000111,21f3002276,23ds3000136,22f1000493,21f2001136,23f1000996,23f1000200,23f2003700,23f1000966,23f2001030
22f3001338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,23f2003415,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1001901,22f3000695,22f1001105
22f3001355,0.1484375,0.109375,0.1328125,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.1484375,0.1203125,23f3004390,21f3002925,22f3003099,23f3004372,24f1001336,22f3001119,23ds3000215,22f3000703,22f3002077,21f3002090
22f3001377,0.203125,0.15625,0.1640625,0.1640625,0.1640625,0.1640625,0.1640625,0.1640625,0.15625,0.15625,0.203125,0.165625,23f2005504,23f3002592,23f2001030,23f1000996,21f2000753,23f2003700,22f1001786,23f2005698,22f3000983,23f2001005
22f3001412,0.9765625,0.4296875,0.9765625,0.9765625,0.9609375,0.6015625,0.4765625,0.4765625,0.4765625,0.4375,0.9765625,0.67890625,23f2004328,22f1000472,23f1001909,22f3003253,23f1002044,23f1001173,23ds1000121,23f1002687,23f1001473,23f1001293
22f3001415,0.328125,0.1484375,0.1796875,0.171875,0.1640625,0.1640625,0.1640625,0.15625,0.1484375,0.1484375,0.328125,0.17734375,21f2000753,22f2000517,23f2002904,22f3001652,23f2000934,23f2005698,21f3002425,23f2003111,23f1002374,23f3001345
22f3001421,0.0703125,,0.0703125,0.0546875,0.0546875,0.0390625,0.0390625,0.03125,0.015625,,0.0703125,0.046875,21f1004929,,22f3002354,23f1001713,22f1000693,23f2003700,23f2004527,24ds1000075,22f3003031,
22f3001485,0.140625,0.125,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.125,0.140625,0.13203125,22f1001602,22f1001615,23f3001345,23f2001033,22f3000364,22f2000517,23f2003894,22f2000445,23f2003916,23f3002560
22f3001493,0.0703125,0.0546875,0.0625,0.0625,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.0703125,0.059375,23f2002904,23f2004625,23f2001030,22f3001119,22f1000952,22f3002354,23f2004165,21f1004929,21f3001800,22ds2000074
22f3001506,0.109375,0.0859375,0.09375,0.09375,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.109375,0.0921875,23f2001005,23f2000934,23f3001345,22f2000517,23f2003894,22f2000945,23f2003248,24f1001336,21f1006373,23f3003749
22f3001519,0.453125,0.25,0.453125,0.328125,0.3125,0.3125,0.3125,0.3125,0.296875,0.265625,0.453125,0.3296875,23f3003749,23f1002687,21f3000328,22f3002336,23f3001345,23f2003894,22f1001602,22f2000445,22f2000517,21f1006373
22f3001530,0.1484375,0.109375,0.1328125,0.125,0.125,0.125,0.125,0.125,0.1171875,0.1171875,0.1484375,0.125,21f1006373,23f3003749,23f1001467,23f2001030,23f3001345,21f1004929,22f2000517,23f2003894,23f2004527,23f2001005
22f3001549,0.125,0.1015625,0.125,0.1171875,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.125,0.11015625,22f3001732,22f3001028,23f2005698,23f2000605,22f1000935,22f1000528,22f1001786,23f3001831,23f2003111,23f1002330
22f3001566,0.328125,0.3125,0.3203125,0.3203125,0.3203125,0.3125,0.3125,0.3125,0.3125,0.3125,0.328125,0.31640625,21f2000168,23f3001470,21f1000330,23f2004225,22f3001738,23f3001129,22f3001192,23f1002688,23f1001901,22f3000695
22f3001578,0.9765625,0.140625,0.1796875,0.171875,0.171875,0.1640625,0.1484375,0.140625,0.140625,0.140625,0.9765625,0.2375,23f2003248,22f1000493,24ds2000141,22f3001652,23f3002347,23f1002570,22f3001415,23f1002330,22f1001853,23ds3000136
22f3001652,0.171875,0.09375,0.1640625,0.1484375,0.140625,0.1328125,0.1328125,0.125,0.125,0.09375,0.171875,0.1328125,22f3001210,23f2004625,21f1004929,23f2005504,22f1000522,23f2000934,22f3002354,23f2004165,23f2003700,23f2002364
22f3001662,0.09375,0.078125,0.09375,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.09375,0.08125,23ds3000059,23f1003090,21f1001141,21f3002268,21f3002090,23f3002560,23f1003099,22f3002119,23ds3000211,23f1000200
22f3001673,0.8671875,0.1015625,0.125,0.125,0.125,0.109375,0.109375,0.109375,0.109375,0.1015625,0.8671875,0.18828125,23f2002166,23f1000966,23f1002850,22f1000653,23f1001947,23f2004165,23f1001535,22f2000481,22ds2000111,23f2004005
22f3001690,0.234375,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.203125,0.234375,0.20625,22f3000817,22f1001602,23f2002351,21f1006244,22f3001699,23f3001345,23f2001033,22f3000364,23f2005597,23f2003894
22f3001699,0.875,0.7421875,0.875,0.875,0.875,0.8671875,0.8671875,0.8046875,0.7890625,0.75,0.875,0.83203125,23f2001033,21f1002993,22f3000364,23f2003894,22f2000445,23f3001345,22f1001602,22f2000517,23f3003763,23f1000629
22f3001732,0.375,0.2890625,0.375,0.375,0.375,0.34375,0.3359375,0.3359375,0.328125,0.2890625,0.375,0.3421875,23f3001345,23f1002480,23f2003894,22f1001602,22f2000445,22f2000517,23f3003749,21f3000328,22f3002336,23f2005597
22f3001738,1.0,0.1328125,0.9921875,0.6484375,0.6015625,0.1640625,0.140625,0.140625,0.1328125,0.1328125,1.0,0.40859375,23f2004225,22f3001119,23f1001050,22f3000130,21f2000168,23f2004165,24f1001336,22f1000493,23f2000934,22f3001652
22f3001768,0.0703125,0.0546875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0703125,0.06015625,23f2002904,22f3001652,24f1001336,23f2004165,23f1003155,23f2001475,23f1001467,23f2001566,21f1004929,21f1001238
22f3001836,0.9453125,0.1015625,0.8828125,0.109375,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.9453125,0.26796875,23f2004625,23f1003099,22f3001838,22f3001732,22f1001680,23f2004904,23ds3000221,23f1001467,23f3004035,21f3002090
22f3001838,0.9375,0.09375,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.09375,0.9375,0.18046875,23f2004625,23f2003248,23f3004035,22f3001732,23f1000200,21f3002090,21f3003136,22f1001680,21f1004719,23f1001467
22f3001856,0.140625,0.1015625,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.1015625,0.140625,0.11484375,22f3001180,23f3001345,22f2001661,23f1000602,23f1001975,23f1001758,22f3000653,22f3001732,23f1001357,23f1001418
22f3001905,0.0703125,0.046875,0.0546875,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.046875,0.046875,0.0703125,0.05234375,23f2004625,23f2004527,24f1001336,24ds2000109,23f2003845,22f1001445,22f3003031,21f3001800,23f1001990,22f3001652
22f3001906,0.7421875,0.1171875,0.171875,0.140625,0.1328125,0.125,0.125,0.125,0.1171875,0.1171875,0.7421875,0.19140625,23f1002254,23f2000934,23f1001357,23f3002347,23f2002904,23f1001418,23f2005021,22f3000400,23f2002105,23f3003567
22f3001912,0.125,0.0859375,0.1015625,0.09375,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.125,0.09453125,21f1002851,23f2004165,23f2000295,22f3002204,22f3002174,23ds3000218,23f3002592,23f2002105,22f3000852,23f1002330
22f3001914,0.0859375,0.0703125,0.0859375,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0859375,0.0765625,23ds2000023,22f3001506,22f3003121,23f2004165,23f2005021,23ds3000177,21f1005443,21f3002090,22f2000169,23f2003777
22f3001953,0.7265625,0.171875,0.2265625,0.2109375,0.1796875,0.1796875,0.1796875,0.1796875,0.171875,0.171875,0.7265625,0.23984375,21f1001238,22f1000522,23f2000934,23f2005504,24f1001336,23f3001345,22f2000517,23f2003894,23f1000996,22f3000983
22f3001954,0.609375,0.0859375,0.09375,0.09375,0.09375,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.609375,0.1421875,23f2001696,21f1004929,23f3003749,23f2005021,21f2000753,23f2001005,21f3000328,24f1001336,23f3001345,21f1006373
22f3001981,0.25,0.21875,0.234375,0.234375,0.2265625,0.2265625,0.2265625,0.21875,0.21875,0.21875,0.25,0.22734375,23f2002351,23f3003763,22f2000169,22f3002614,23f2001366,23f3003749,21f3000328,21f1006244,22f2000517,23f2005597
22f3002051,0.1796875,0.1484375,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1796875,0.15234375,23f2002904,21f3000517,23f2004005,23f1002620,23f2005076,21f1003657,22f3001028,23f3003721,23f1000966,23f3004354
22f3002077,0.8984375,0.1328125,0.796875,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.8984375,0.2875,22f3003099,21f3002090,22ds3000009,21f1001238,23f1001245,22f3001953,21f3002276,23f3002592,21f3003136,23f2005504
22f3002094,1.0,0.078125,0.1015625,0.09375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,1.0,0.17578125,22f3002758,22f3000350,23ds2000023,23f1000774,21f3002268,24f1001336,21f1006373,22f3002743,23f2005021,23ds3000177
22f3002113,0.09375,0.0546875,0.09375,0.0859375,0.078125,0.078125,0.078125,0.0625,0.0625,0.0546875,0.09375,0.07421875,23f2005504,23f2000934,23f2005698,23f2004527,23f2001030,22f3000983,23f2003700,21f1001238,22f1000522,23f2002364
22f3002119,0.3359375,0.2734375,0.328125,0.328125,0.328125,0.3046875,0.3046875,0.296875,0.296875,0.2890625,0.3359375,0.30859375,23f2002351,22f3002336,21f1006244,23f2005597,23f1002480,23f1003099,23ds3000211,22f3002743,23f3003763,22ds3000122
22f3002174,0.203125,0.1875,0.1953125,0.1953125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.203125,0.190625,22f2001401,23f2003894,22f3002336,23f3003763,23f3001345,23f2001033,22f3000364,23f2001366,23f3003749,22f2000517
22f3002192,0.3046875,0.171875,0.1875,0.1875,0.1875,0.1796875,0.1796875,0.171875,0.171875,0.171875,0.3046875,0.19140625,23f2002364,23f1000966,22f3002393,23f2005014,22f3000817,23f2005504,23f1000629,21f1006373,23f2003729,21f1002993
22f3002199,0.1484375,0.109375,0.1484375,0.125,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1484375,0.12421875,23f2005504,23f2004165,23f2001005,22f2001661,23f1001758,21f1004929,23f2000934,22f1000894,23f1002092,23f2005698
22f3002200,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,22f1001834,23f1001901,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,22f2000240
22f3002204,0.1796875,0.1484375,0.1640625,0.15625,0.15625,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.1796875,0.15703125,23f2001030,23f2005504,23f2005698,23f3001345,22f2000517,23f2003894,22f1001602,22f2000445,22f2000169,22f3002336
22f3002255,0.109375,0.09375,0.109375,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.109375,0.1046875,22f1001595,22f2000169,23f2002364,22f1001615,22f3000745,23f1000726,22f3000087,23f1002809,23f2000934,23f1000698
22f3002275,0.109375,0.0703125,0.0859375,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.109375,0.078125,22f1000543,21f3001800,21f3002090,23f3004035,22f3001119,24ds2000122,22f2001522,23f1002451,21f1003777,21f3002257
22f3002293,0.1171875,0.09375,0.1171875,0.1171875,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.1171875,0.10703125,21f2001136,23f2002105,21f1002851,23f2004408,23f2002904,23f2003124,21f3001666,23f1001172,23f3002347,23f3002592
22f3002336,0.7734375,0.21875,0.7734375,0.7734375,0.765625,0.703125,0.65625,0.640625,0.4375,0.4140625,0.7734375,0.615625,23f3001345,23f2001005,23f2003894,22f1001602,22f2000445,22f2000517,23f3003749,21f1006373,22f3000703,23f1002687
22f3002393,0.2578125,0.1171875,0.171875,0.1640625,0.1328125,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.2578125,0.14375,23f2002364,23f2003894,22f3000087,23f2005014,23f3003721,22f2000517,23f3001345,21f1006373,23f1000996,23f2005597
22f3002533,0.4296875,0.4140625,0.4296875,0.4296875,0.4296875,0.4296875,0.4140625,0.4140625,0.4140625,0.4140625,0.4296875,0.421875,21f1006244,22f2000445,22f3002336,23f2005597,23f3003763,23f1002480,23f3001345,23f2001033,23f2003894,22f1001602
22f3002597,0.1015625,0.0703125,0.0859375,0.0859375,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.1015625,0.07734375,23f2005504,21f2000168,23f2001030,21f1001238,22f3000983,23f2004165,23f2000934,23f2004527,23f2002904,22f3002354
22f3002614,0.96875,0.6484375,0.953125,0.953125,0.90625,0.6484375,0.6484375,0.6484375,0.6484375,0.6484375,0.96875,0.7671875,23f3003749,22f1001602,23f2001366,21f3000328,23f3000846,23f3001345,23f2001033,22f3000364,22f2000517,23f2003894
22f3002622,0.15625,0.1484375,0.15625,0.15625,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.15625,0.15078125,21f1002851,22f1001144,22f2000517,23f2004671,24ds2000136,23f3001345,23f2001033,21f2000414,23f2003894,22f1001602
22f3002723,0.1171875,0.1015625,0.109375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1171875,0.10546875,21f3002488,23f2000295,24ds2000122,23f1000966,24ds2000141,22f3002533,23f3002560,23f1003099,23ds3000211,23f1003090
